treat;selection;outcome
1;1;1.945910149
0;0;0
1;0;0
1;0;0
1;1;2.439734931
1;0;0
1;1;1.427116356
1;1;2.302585093
1;1;2.251291799
0;1;2.197224577
1;1;1.504077397
0;0;0
0;1;2.351375257
0;1;1.871802177
1;1;0.587786665
0;0;0
0;1;2.302585093
1;1;1.704748092
0;0;0
0;1;1.945910149
1;1;2.744060639
1;1;2.464473969
0;1;2.251291799
1;1;2.037899798
0;1;2.181108218
0;0;0
1;1;1.945910149
1;1;2.017566138
0;0;0
1;0;0
0;0;0
1;1;1.85629799
1;0;0
1;0;0
0;0;0
0;0;0
0;1;2.085672091
1;1;1.871802177
1;1;1.832581464
1;1;2.302585093
0;0;0
1;0;0
1;0;0
1;1;1.871802177
1;1;1.731471588
0;0;0
0;1;1.945910149
1;1;2.140066163
1;0;0
1;0;0
1;1;1.638996715
1;0;0
1;0;0
0;0;0
0;0;0
1;0;0
1;1;1.791759469
0;0;0
1;1;2.995732274
1;1;2.140066163
0;0;0
1;1;1.666296906
1;1;1.32175584
1;1;1.789951167
1;0;0
0;1;1.906689436
1;0;0
0;1;1.573902707
1;1;2.079441542
1;1;1.791759469
0;0;0
1;0;0
1;1;1.347843175
0;0;0
1;0;0
1;0;0
1;0;0
1;1;1.871802177
1;1;1.946930037
1;1;2.397895273
0;0;0
1;1;2.251291799
1;1;2.302585093
0;1;2.140066163
0;1;2.014903021
1;1;1.609437912
0;0;0
1;0;0
1;1;2.564949357
1;1;1.945910149
0;1;2.140066163
1;0;0
0;1;1.609437912
1;0;0
0;1;2.397895273
1;1;1.504077397
0;1;2.63905733
1;0;0
1;1;2.014903021
0;1;1.945910149
0;0;0
1;1;2.1690537
1;0;0
0;0;0
0;1;2.014903021
1;1;2.140066163
0;0;0
1;1;2.302585093
0;0;0
1;1;2.014903021
1;1;1.817846804
1;1;2.104134154
0;0;0
0;0;0
1;0;0
1;1;2.63905733
1;0;0
1;1;1.824549292
0;1;1.667706821
1;0;0
1;1;1.945910149
1;0;0
0;1;1.760900673
1;0;0
0;1;1.791759469
1;1;2.224623552
1;0;0
1;1;1.638996715
1;1;2.109435898
0;1;2.231089091
1;1;2.060023456
1;0;0
1;1;2.302585093
0;0;0
0;1;2.246014742
1;0;0
1;0;0
0;1;2.091864062
1;1;2.148434413
1;1;1.766441661
1;0;0
1;0;0
0;1;2.219203484
1;1;2.485739636
1;1;1.945910149
0;1;2.014903021
1;1;3.020314517
1;1;2.079441542
1;1;2.890371758
0;1;2.140066163
1;1;1.945910149
1;1;2.02287119
1;0;0
1;0;0
1;1;3.007566731
0;0;0
1;1;1.244794799
0;0;0
0;1;1.887069649
1;1;3.239798273
1;1;1.740466175
0;1;1.967112357
1;1;2.708050201
1;1;1.983756292
0;0;0
1;1;1.749199855
1;1;2.079441542
0;0;0
1;0;0
1;0;0
1;0;0
0;1;1.945910149
1;0;0
0;0;0
0;1;2.302585093
1;0;0
0;1;1.909542505
1;1;2.132982309
1;1;1.749199855
1;1;1.931521412
1;0;0
1;1;2.833213344
0;1;1.832581464
1;0;0
1;1;1.871802177
1;1;2.406945108
1;1;1.704748092
1;0;0
0;1;1.749199855
0;1;2.079441542
1;1;2.78192005
0;0;0
1;1;2.048188998
0;1;1.832581464
1;1;1.749199855
0;1;0.405465108
1;0;0
0;0;0
1;0;0
1;1;2.995732274
1;1;2.197224577
0;1;1.791759469
0;0;0
1;1;1.558144618
1;0;0
0;0;0
1;0;0
1;1;2.663749942
0;0;0
0;1;2.141241943
1;1;2.48490665
1;1;2.2300144
0;0;0
1;1;2.193885676
1;0;0
1;1;2.803360381
1;0;0
1;1;2.302585093
1;1;2.197224577
0;0;0
0;0;0
0;1;1.871802177
1;0;0
1;1;1.791759469
1;0;0
1;1;2.197224577
1;0;0
0;1;2.197224577
1;1;1.945910149
0;1;1.871802177
0;1;1.945910149
1;1;2.153549514
0;1;1.820197405
0;0;0
1;1;1.658228077
1;1;2.341805806
1;1;2.48490665
1;0;0
0;0;0
1;0;0
1;1;2.127195973
0;0;0
1;1;2.079441542
0;0;0
1;1;2.277267285
0;1;2.079441542
1;1;1.791759469
0;0;0
0;1;2.079441542
0;1;1.662979919
1;1;1.945910149
1;1;1.798679912
1;1;1.791759469
1;0;0
1;1;2.280485825
0;0;0
1;1;2.48490665
1;1;2.442347035
0;0;0
0;1;2.111424588
0;1;2.813410717
1;1;2.140066163
0;1;2.302585093
1;1;2.140066163
1;0;0
0;0;0
1;1;2.728669488
0;1;1.791759469
0;0;0
1;1;2.197224577
1;0;0
0;0;0
0;1;0.113328685
1;1;2.239645293
0;1;1.658228077
1;0;0
1;0;0
0;1;2.079441542
0;0;0
1;1;3.496507561
1;1;2.442347035
1;1;3.506557897
0;0;0
0;1;1.93441577
0;1;1.704748092
0;0;0
1;1;2.48490665
0;0;0
0;1;2.014903021
1;1;2.379353882
1;0;0
1;1;1.940212128
1;1;1.871802177
0;1;1.8125274
0;0;0
1;0;0
0;1;2.197224577
1;1;0.688134639
1;1;1.704748092
1;0;0
0;1;1.923095471
0;1;2.140066163
0;1;1.791759469
1;0;0
1;0;0
1;1;2.197224577
1;1;2.302585093
1;0;0
0;1;1.871802177
1;1;2.757475084
0;0;0
1;1;2.155581739
0;1;2.140066163
0;0;0
1;0;0
0;0;0
1;1;2.1231929
1;0;0
0;1;1.722766598
1;1;1.791759469
1;1;2.079441542
0;1;1.945910149
0;1;2.197224577
0;0;0
0;0;0
1;0;0
0;0;0
0;1;1.638996715
1;1;1.642227735
1;0;0
1;1;1.638996715
0;0;0
1;1;2.029335859
1;1;0
0;1;2.107786015
1;1;1.749199855
1;1;1.981001469
0;1;2.035322769
1;1;2.302585093
0;0;0
0;1;1.945910149
1;0;0
1;1;2.079441542
0;1;1.658228077
1;0;0
0;1;2.302585093
1;1;1.509617577
1;0;0
0;1;2.079441542
0;1;2.197224577
1;0;0
0;0;0
1;1;2.833213344
0;0;0
1;0;0
0;0;0
1;0;0
1;1;2.102913898
0;0;0
0;0;0
0;0;0
1;0;0
0;0;0
1;1;2.079441542
0;1;1.638996715
1;1;2.833213344
0;0;0
1;0;0
0;1;1.704748092
1;0;0
1;1;1.638996715
1;1;2.302585093
1;0;0
0;0;0
0;1;1.749199855
0;1;2.302585093
0;1;1.945910149
1;1;2.184802057
0;1;2.197224577
1;0;0
1;1;1.909542505
1;0;0
0;1;2.564949357
1;1;1.832581464
0;1;1.749199855
1;1;1.945910149
0;1;1.677096561
0;1;2.327277706
1;1;1.791759469
0;0;0
1;0;0
1;1;2.740840024
1;1;2.014903021
0;0;0
1;0;0
0;0;0
0;1;1.791759469
1;0;0
1;1;2.708050201
1;1;2.282382386
1;0;0
1;0;0
1;1;1.945910149
1;1;1.791759469
0;0;0
1;0;0
1;0;0
0;1;1.658228077
0;0;0
1;1;2.525728644
0;1;2.251291799
0;1;2.774461967
1;0;0
1;1;2.352327185
1;1;1.884034745
0;1;1.738649644
0;0;0
0;0;0
1;1;1.871802177
1;0;0
1;1;1.859418118
0;1;2.397895273
1;0;0
0;1;1.638996715
1;0;0
1;0;0
1;1;1.832581464
1;0;0
0;1;1.665811705
0;0;0
1;1;2.282382386
0;0;0
1;1;2.1690537
0;0;0
1;0;0
0;1;1.791759469
1;0;0
1;0;0
1;0;0
1;1;2.572596523
0;0;0
1;0;0
0;1;2.264133907
1;0;0
0;1;2.53520859
0;0;0
1;1;2.351375257
1;0;0
0;1;2.1102132
1;1;1.828127113
0;0;0
1;1;1.871802177
1;1;1.270462546
0;0;0
1;1;1.667706821
1;0;0
1;0;0
0;1;1.427116356
1;1;2.047692843
1;0;0
0;0;0
1;1;2.014903021
0;0;0
1;0;0
0;0;0
0;1;2.197224577
1;1;1.677096561
1;0;0
1;1;1.994700313
1;0;0
0;0;0
1;0;0
1;0;0
1;1;1.832581464
0;0;0
0;1;0.75612198
1;0;0
0;1;2.63905733
1;1;2.214846179
1;1;2.553566132
0;1;2.014903021
1;0;0
1;0;0
0;1;2.145320116
1;0;0
1;1;1.850028377
1;1;1.859680816
1;0;0
0;0;0
1;1;2.447550863
0;1;1.77070606
1;0;0
1;0;0
1;0;0
1;1;2.251291799
1;1;1.753308283
1;1;2.079441542
0;0;0
1;1;2.224623552
1;0;0
0;0;0
1;1;2.079441542
1;0;0
1;1;1.691676011
0;1;1.677096561
1;1;2.014903021
0;0;0
1;0;0
0;0;0
0;1;1.667706821
1;1;1.791759469
1;1;1.871802177
0;0;0
1;1;2.63108916
1;1;1.749199855
1;1;2.251291799
1;1;2.197224577
0;0;0
1;0;0
1;1;1.945910149
1;0;0
1;0;0
0;1;1.677096561
0;0;0
1;1;1.939679599
1;1;1.650259907
0;1;1.791759469
1;1;2.251291799
1;0;0
1;1;2.729159164
1;1;1.638996715
0;0;0
1;0;0
0;1;1.871802177
1;1;1.939213155
1;0;0
1;1;1.648658626
1;1;1.974081026
1;1;2.140066163
1;0;0
1;1;1.791759469
1;1;2.1690537
1;1;1.791759469
1;1;2.463853241
1;0;0
1;0;0
1;0;0
1;1;1.974425319
0;0;0
0;0;0
1;0;0
1;0;0
0;0;0
1;1;2.1102132
1;1;1.945910149
0;0;0
1;1;2.046401688
0;1;2.14710019
1;1;2.23901202
0;1;2.140066163
1;0;0
1;1;1.871802177
1;0;0
0;0;0
0;1;1.749199855
1;1;2.302585093
1;1;2.197224577
1;0;0
0;1;1.916922612
1;0;0
0;0;0
1;1;1.945910149
0;1;2.014903021
1;1;2.140066163
1;0;0
1;1;2.302585093
1;1;2.120263536
1;1;2.442347035
0;1;2.171862117
1;0;0
0;0;0
1;1;1.871802177
1;0;0
1;1;2.1102132
1;0;0
1;1;1.909542505
1;0;0
1;1;2.224623552
1;1;2.48490665
0;0;0
1;1;1.981001469
1;0;0
1;0;0
1;0;0
1;0;0
1;0;0
1;0;0
0;1;1.945910149
1;1;2.407945609
1;0;0
0;0;0
1;1;3.162093811
0;1;1.791759469
0;0;0
1;1;2.2300144
1;1;2.140066163
1;1;1.638996715
1;0;0
1;0;0
0;1;2.442347035
1;0;0
1;1;2.021547563
1;0;0
1;1;2.240709689
1;1;1.871802177
1;1;2.157559321
1;1;1.642896721
0;1;1.871802177
1;0;0
0;1;2.176171168
1;0;0
1;0;0
0;1;2.447550863
0;1;2.099091501
1;1;2.217427285
0;0;0
1;1;2.397895273
1;1;2.197224577
1;1;2.302585093
0;0;0
1;1;1.871802177
1;1;1.909542505
1;1;1.638996715
1;1;1.693115336
0;0;0
1;0;0
1;1;2.374905755
1;0;0
1;0;0
1;0;0
1;1;1.704748092
0;1;2.197224577
1;0;0
1;1;2.197224577
1;1;1.887069649
1;0;0
1;1;2.785011242
1;0;0
1;1;2.388762789
0;0;0
1;0;0
0;0;0
0;0;0
1;1;2.602689685
0;0;0
1;0;0
0;1;2.079441542
1;0;0
1;0;0
1;1;2.140066163
1;1;2.351375257
0;1;2.302585093
0;1;2.302585093
1;1;0
1;1;2.197224577
0;1;2.251291799
1;0;0
0;1;1.139434283
0;1;2.079441542
1;0;0
1;0;0
0;0;0
1;1;1.945910149
1;1;2.02287119
1;1;1.945910149
1;1;1.95586048
1;1;1.859418118
0;1;2.079441542
1;0;0
0;0;0
1;0;0
1;1;1.871802177
0;0;0
1;1;1.658228077
0;1;1.852384091
1;1;2.564949357
1;0;0
1;1;2.19615563
1;1;1.686398954
1;1;2.061786606
1;1;2.079441542
1;0;0
0;1;1.749199855
1;1;2.079441542
1;0;0
1;1;1.704748092
1;1;2.602689685
1;0;0
1;0;0
1;1;1.749199855
1;1;1.981001469
1;1;2.014903021
1;1;2.173544351
1;0;0
1;0;0
1;0;0
1;1;1.945910149
1;1;2.021547563
1;0;0
0;1;2.197224577
1;1;1.913239367
1;0;0
1;1;1.677096561
1;0;0
1;1;2.397895273
1;1;1.994700313
1;1;1.749199855
1;0;0
1;1;2.140066163
0;0;0
0;0;0
1;0;0
1;0;0
0;1;2.197224577
0;1;2.590267165
0;0;0
1;1;2.102913898
0;1;2.525728644
1;1;2.014903021
1;1;2.148434413
1;1;1.871802177
1;1;1.791759469
0;1;2.822980168
1;1;1.791759469
1;0;0
1;1;2.200087401
1;1;1.945910149
0;1;1.677096561
1;1;2.079441542
1;0;0
1;1;1.807954155
0;0;0
1;1;2.014903021
1;1;1.268984862
0;1;2.079441542
1;1;1.871802177
1;0;0
1;0;0
1;0;0
0;0;0
1;1;2.079441542
1;1;2.140066163
1;0;0
0;0;0
0;1;1.945910149
1;1;2.140066163
1;0;0
0;1;2.144017627
0;0;0
1;0;0
1;1;1.638996715
1;1;1.945910149
1;1;1.626590992
0;0;0
1;0;0
1;0;0
0;0;0
1;0;0
1;0;0
1;1;2.140066163
1;1;2.1690537
1;1;1.791759469
1;1;2.363209715
1;1;1.812331623
0;1;1.47590652
0;0;0
1;0;0
1;0;0
1;0;0
1;1;2.079441542
1;0;0
0;0;0
1;0;0
1;1;1.832581464
1;1;1.832581464
1;0;0
1;1;3.009104011
1;1;1.704748092
1;0;0
1;0;0
1;0;0
1;1;1.945910149
1;1;1.766441661
1;1;1.945910149
0;1;2.440735431
1;1;2.429217744
1;0;0
1;0;0
1;0;0
1;1;2.079441542
0;0;0
